date,open,high,low,close,volume,average,barCount,hours,minutes,hours + minutes,Day_of_week,Resistance,Support,RSI,macd,macdsignal,macdhist,macd - macdsignal,MA_9,MA_26,MA_200,EMA_9,EMA_26,EMA_21,derv_1,EMA_50,EMA_200,ATR,roll_max_cp,roll_min_cp,roll_max_vol,vol/max_vol,EMA_9-EMA_26,EMA_200-EMA_50,B_upper,B_middle,B_lower,ES_C_close,ES_P_close
2020-10-27 12:39:00,3405.25,3406.0,3405.25,3405.5,316.0,3405.475,52.0,12.0,39.0,1239.0,1.0,3414.7384973078806,3352.1235872750103,44.060601500324786,-0.6190690538992385,-0.6670504475156456,0.047981393616407075,0.047981393616407075,3405.472222222222,3406.2884615384614,3404.64,3405.5635953406595,3406.2934733786587,3406.077626147685,0.010691048351645804,3406.9575121030252,3405.3867044899016,1.0301428412159699,3407.5,3404.5,1065.0,0.29671361502347415,-0.7298780379992422,-1.570807613123634,3406.4226927039354,3405.402888798002,3404.383084892069,118.0,7.25
2020-10-27 12:40:00,3405.75,3406.0,3405.5,3405.75,192.0,3405.825,67.0,12.0,40.0,1240.0,1.0,3414.694322075379,3352.073670992047,45.984136896394126,-0.5671816627077533,-0.6470766905540671,0.07989502784631386,0.07989502784631386,3405.527777777778,3406.2115384615386,3404.7,3405.600876272528,3406.2532160913506,3406.0478419524406,0.008552838681453068,3406.9101586872202,3405.390319370599,0.9922754954148292,3407.5,3404.5,1065.0,0.18028169014084508,-0.6523398188228384,-1.5198393166210735,3406.189619120031,3405.441287646061,3404.6929561720913,118.0,7.25
2020-10-27 12:41:00,3405.5,3405.75,3404.5,3405.5,621.0,3405.1,146.0,12.0,41.0,1241.0,1.0,3414.6501468428783,3352.0237547090833,44.34209847174159,-0.5400085594928896,-0.6256630643418316,0.08565450484894199,0.08565450484894199,3405.472222222222,3406.153846153846,3404.7525,3405.5807010180224,3406.197422306806,3405.9980381385826,-0.04315772905488302,3406.854858346545,3405.3914107201454,1.0106843885994843,3407.5,3404.5,1065.0,0.5830985915492958,-0.6167212887835376,-1.4634476263995566,3406.1383983090636,3405.475073358406,3404.8117484077484,117.75,7.375
2020-10-27 12:42:00,3405.5,3405.5,3404.5,3405.25,273.0,3405.175,94.0,12.0,42.0,1242.0,1.0,3414.605971610377,3351.9738384261195,42.70004136994082,-0.5325081674072862,-0.6070320849549226,0.07452391754763632,0.07452391754763632,3405.4444444444443,3406.096153846154,3404.805,3405.514560814418,3406.127242876672,3405.9300346714385,-0.2595261832439064,3406.791922725112,3405.3900036483033,1.0099212179852353,3407.25,3404.5,1065.0,0.2563380281690141,-0.6126820622539526,-1.4019190768085537,3405.9766476624754,3405.466745713162,3404.956843763848,117.5,7.375
2020-10-27 12:43:00,3405.0,3405.25,3403.25,3403.25,1190.0,3404.075,286.0,12.0,43.0,1243.0,1.0,3414.561796377876,3351.9239221431562,32.372031612564946,-0.680107482241965,-0.621647164412331,-0.05846031782963401,-0.05846031782963401,3405.222222222222,3405.951923076923,3404.84625,3405.0616486515346,3405.9141137746965,3405.686395155853,-0.4076209465952161,3406.6530237947154,3405.3687100796633,1.0806411309862898,3407.25,3403.25,1190.0,1.0,-0.8524651231618918,-1.2843137150521216,3407.0212582697995,3405.19369158261,3403.3661248954204,116.0,7.625
2020-10-27 12:44:00,3403.25,3403.75,3402.5,3403.25,730.0,3403.125,202.0,12.0,44.0,1244.0,1.0,3414.5176211453745,3351.8740058601925,32.372031612564946,-0.7879974584543561,-0.6549172232207361,-0.13308023523362,-0.13308023523362,3405.0555555555557,3405.778846153846,3404.88625,3404.6993189212276,3405.716772013608,3405.464904687139,-0.30109675727635477,3406.519571881197,3405.3476283873283,1.0927381930586977,3407.0,3402.5,1190.0,0.6134453781512605,-1.0174530923804923,-1.171943493868639,3406.9763258837957,3404.749220138463,3402.5221143931303,116.0,7.625
2020-10-27 12:45:00,3403.25,3404.0,3403.25,3403.5,568.0,3403.425,217.0,12.0,45.0,1245.0,1.0,3414.473445912873,3351.824089577229,34.66303983744953,-0.8436035941367663,-0.6926544974039421,-0.1509490967328242,-0.1509490967328242,3404.777777777778,3405.6346153846152,3404.9175,3404.459455136982,3405.552566679267,3405.286276988308,-0.1908774058210838,3406.4011572976206,3405.3292440252653,1.068256893554505,3407.0,3402.5,1190.0,0.4773109243697479,-1.093111542284987,-1.071913272355232,3406.311106939519,3404.2961627709665,3402.281218602414,116.0,7.625
2020-10-27 12:46:00,3403.5,3404.25,3403.5,3403.75,576.0,3403.775,163.0,12.0,46.0,1246.0,1.0,3414.429270680372,3351.7741732942654,36.96279672204118,-0.8576129187408696,-0.7256461816713277,-0.13196673706954198,-0.13196673706954198,3404.527777777778,3405.4903846153848,3404.94375,3404.3175641095854,3405.4190432215432,3405.1466154439163,-0.17770192465673063,3406.297190344773,3405.313530154367,1.0455242583006117,3407.0,3402.5,1190.0,0.48403361344537815,-1.101479111957815,-0.9836601904057716,3405.4429613188354,3403.9462983659178,3402.449635413,116.5,7.5
2020-10-27 12:47:00,3403.75,3404.0,3403.25,3403.25,176.0,3403.625,59.0,12.0,47.0,1247.0,1.0,3414.3850954478708,3351.7242570113017,34.35804615851043,-0.8987015586017151,-0.7602572570574051,-0.13844430154430998,-0.13844430154430998,3404.3333333333335,3405.355769230769,3404.96875,3404.1040512876684,3405.2583733532806,3404.9741958581058,-0.24216153972542998,3406.1776926841935,3405.292997516015,1.024415382707711,3407.0,3402.5,1190.0,0.14789915966386555,-1.1543220656121775,-0.8846951681784958,3404.0590054601025,3403.659005464573,3403.2590054690436,116.0,7.625
2020-10-27 12:48:00,3403.5,3403.5,3402.75,3402.75,407.0,3403.125,136.0,12.0,48.0,1248.0,1.0,3414.3409202153694,3351.6743407283384,31.93452684005889,-0.9605379395916316,-0.8003133935642504,-0.16022454602738123,-0.16022454602738123,3404.027777777778,3405.1826923076924,3404.99375,3403.8332410301346,3405.0725679197044,3404.7719962346414,-0.24372923178043493,3406.0432733632447,3405.267694058144,1.0048142839428744,3406.75,3402.5,1190.0,0.3420168067226891,-1.2393268895698384,-0.7755793051005639,3404.038606401794,3403.37528144552,3402.7119564892464,115.5,7.75
2020-10-27 12:49:00,3403.0,3403.0,3402.75,3402.75,171.0,3402.825,59.0,12.0,49.0,1249.0,1.0,3414.2967449828684,3351.6244244453746,31.934526840058897,-0.9980389453289717,-0.8398585039171946,-0.15818044141177712,-0.15818044141177712,3403.6944444444443,3405.019230769231,3405.01625,3403.6165928241076,3404.900525851578,3404.5881783951286,-0.29498338542430247,3405.9141253882153,3405.2426423759734,0.9508989779469549,3406.75,3402.5,1190.0,0.14369747899159663,-1.283933027470539,-0.6714830122418789,3403.914880706325,3403.114880701296,3402.3148806962668,115.5,7.75
2020-10-27 12:50:00,3402.75,3403.25,3401.5,3401.75,828.0,3402.375,239.0,12.0,50.0,1250.0,1.0,3414.252569750367,3351.574508162411,27.444288750417243,-1.0958184917571998,-0.8910505014851957,-0.2047679902720041,-0.2047679902720041,3403.277777777778,3404.826923076923,3405.03375,3403.243274259286,3404.667153566276,3404.3301621773894,-0.26098670833948745,3405.750826353383,3405.207889715516,1.0079776223793153,3406.75,3401.5,1190.0,0.6957983193277311,-1.4238793069898747,-0.5429366378671148,3404.1120780437427,3402.7854281255786,3401.4587782074145,114.5,7.875
2020-10-27 12:51:00,3401.75,3402.75,3401.5,3402.5,346.0,3402.15,107.0,12.0,51.0,1251.0,1.0,3414.208394517866,3351.5245918794476,34.843915419104746,-1.1001093786539968,-0.932862276918956,-0.16724710173504087,-0.16724710173504087,3402.972222222222,3404.6923076923076,3405.05625,3403.0946194074286,3404.5066236724774,3404.163783797627,-0.23378936667154449,3405.623342966976,3405.180945539242,1.025264935066507,3406.75,3401.5,1190.0,0.2907563025210084,-1.4120042650488358,-0.44239742773379476,3403.5021438927442,3402.5223479951746,3401.542552097605,115.0,7.75
2020-10-27 12:52:00,3402.5,3402.5,3401.25,3401.5,483.0,3401.8,130.0,12.0,52.0,1252.0,1.0,3414.1642192853647,3351.474675596484,30.39312645813077,-1.1707064053834983,-0.9804311026118644,-0.19027530277163396,-0.19027530277163396,3402.777777777778,3404.5096153846152,3405.0675,3402.775695525943,3404.2839108078497,3403.921621634206,-0.36203149333709916,3405.461643242781,3405.144319215469,1.0413174397046137,3406.5,3401.25,1190.0,0.40588235294117647,-1.5082152819068142,-0.31732402731222464,3403.287125478599,3402.2383166297186,3401.189507780838,114.375,7.875
2020-10-27 12:53:00,3401.5,3401.5,3400.5,3400.75,937.0,3400.825,248.0,12.0,53.0,1253.0,1.0,3414.1200440528632,3351.42475931352,27.55070356653634,-1.2725051425036327,-1.0388459105902181,-0.23365923191341453,-0.23365923191341453,3402.5,3404.3173076923076,3405.07125,3402.3705564207544,3404.022139636898,3403.633292394733,-0.5896251946696793,3405.2768729195345,3405.1005946461605,1.038366194011427,3406.5,3400.5,1190.0,0.7873949579831933,-1.6515832161435355,-0.1762782733740096,3403.3057651903923,3401.870495180121,3400.4352251698497,113.625,8.0
2020-10-27 12:54:00,3400.5,3400.75,3398.25,3398.5,1485.0,3399.325,337.0,12.0,54.0,1254.0,1.0,3414.0758688203623,3351.374843030557,21.157894875216297,-1.5172476842071774,-1.13452626531361,-0.3827214188935675,-0.3827214188935675,3401.9444444444443,3404.0096153846152,3405.065,3401.5964451366035,3403.613092256387,3403.1666294497572,-0.5967001557357889,3405.0111131972,3405.0349170874924,1.1427686087248965,3406.5,3398.25,1485.0,1.0,-2.0166471197835563,0.023803890292583674,3403.958180666978,3401.2195678794524,3398.4809550919267,112.0,8.375
2020-10-27 12:55:00,3398.75,3400.0,3398.5,3399.5,947.0,3399.325,243.0,12.0,55.0,1255.0,1.0,3414.031693587861,3351.324926747593,29.03889850627269,-1.6119348871461625,-1.2300079896801204,-0.38192689746604214,-0.38192689746604214,3401.472222222222,3403.7884615384614,3405.065,3401.177156109283,3403.308418755914,3402.8332994997795,-0.4523601245887221,3404.794991111035,3404.979843285627,1.1682851366731182,3406.5,3398.25,1485.0,0.6377104377104377,-2.1312626466310576,0.18485217459192427,3403.385650920735,3400.5501615464545,3397.7146721721742,112.625,8.25
2020-10-27 12:56:00,3399.25,3399.5,3398.5,3398.75,755.0,3398.925,155.0,12.0,56.0,1256.0,1.0,3413.98751835536,3351.2750104646298,26.869548480708538,-1.7275794491397392,-1.3295222815720442,-0.39805716756769494,-0.39805716756769494,3400.972222222222,3403.519230769231,3405.05875,3400.691724887426,3402.9707581073276,3402.462090454345,-0.43688809967102316,3404.5579326360926,3404.9178547952224,1.1562647697678956,3406.5,3398.25,1485.0,0.5084175084175084,-2.279033219901521,0.3599221591298374,3402.2167993896273,3399.9059553888073,3397.5951113879873,112.125,8.375
2020-10-27 12:57:00,3398.5,3399.0,3398.25,3398.75,757.0,3398.575,155.0,12.0,57.0,1257.0,1.0,3413.9433431228586,3351.225094181666,26.869548480708538,-1.7984966478620663,-1.4233171548300487,-0.3751794930320176,-0.3751794930320176,3400.527777777778,3403.269230769231,3405.05625,3400.3033799099408,3402.6581093586365,3402.1246276857682,-0.32451047973677305,3404.3301705719323,3404.856483105718,1.1272458576416173,3406.0,3398.25,1485.0,0.5097643097643098,-2.354729448695707,0.5263125337855854,3400.999964045411,3399.356796371989,3397.7136286985665,112.0,8.375
2020-10-27 12:58:00,3398.75,3399.0,3398.25,3399.0,390.0,3398.625,127.0,12.0,58.0,1258.0,1.0,3413.899167890357,3351.1751778987023,28.922275138908354,-1.8136198474553566,-1.5013776933551104,-0.31224215410024625,-0.31224215410024625,3400.1111111111113,3403.0,3405.05875,3400.0427039279525,3402.3871382950338,3401.8405706234257,-0.2596083837893275,3404.1211442749936,3404.7982096419796,1.1002997249529305,3406.0,3398.25,1485.0,0.26262626262626265,-2.3444343670812486,0.6770653669859712,3399.647543352377,3398.969310358898,3398.291077365419,112.25,8.375
2020-10-27 12:59:00,3399.0,3399.25,3398.5,3398.75,525.0,3398.9,119.0,12.0,59.0,1259.0,1.0,3413.854992657856,3351.125261615739,28.073648977016635,-1.8247434955992503,-1.5660508538039384,-0.25869264179531193,-0.25869264179531193,3399.777777777778,3402.7403846153848,3405.0575,3399.784163142362,3402.11772064355,3401.5596096576596,-0.25768670703132557,3403.91051116617,3404.738028451512,1.075278316027721,3406.0,3398.25,1485.0,0.35353535353535354,-2.3335575011878973,0.8275172853418553,3399.290911907267,3398.7078167147156,3398.1247215221642,112.25,8.25
2020-10-27 13:00:00,3399.0,3399.25,3398.5,3398.5,896.0,3398.675,203.0,13.0,0.0,1300.0,1.0,3413.810817425355,3351.075345332775,27.213731564663483,-1.8326068268156632,-1.6193620484062834,-0.21324477840937983,-0.21324477840937983,3399.3333333333335,3402.480769230769,3405.0625,3399.52733051389,3401.8497413366204,3401.281463325145,-0.4061493656251969,3403.6983342576927,3404.675958516671,1.0520441505971696,3405.75,3398.25,1485.0,0.6033670033670033,-2.3224108227304896,0.9776242589782669,3398.8348623218694,3398.5186345534967,3398.202406785124,111.875,8.375
2020-10-27 13:01:00,3398.5,3398.5,3396.25,3396.75,1748.0,3397.325,413.0,13.0,1.0,1301.0,1.0,3413.766642192854,3351.0254290498115,22.108648660651422,-1.9574842877195806,-1.686986496268943,-0.2704977914506377,-0.2704977914506377,3398.8055555555557,3402.173076923077,3405.0625,3398.9718644111117,3401.471982719093,3400.8695121137685,-0.5499194925002939,3403.4258505613125,3404.597093257799,1.1376124255545146,3405.5,3396.25,1748.0,1.0,-2.500118307981211,1.171242696486388,3399.8142615835086,3398.1833109415747,3396.552360299641,110.5,8.75
2020-10-27 13:02:00,3396.75,3397.0,3396.0,3396.25,795.0,3396.35,248.0,13.0,2.0,1302.0,1.0,3413.7224669603524,3350.975512766848,20.902161930568287,-2.0729012808756124,-1.7641694531902767,-0.3087318276853357,-0.3087318276853357,3398.3055555555557,3401.798076923077,3405.05625,3398.4274915288893,3401.0851691843454,3400.4495564670624,-0.38993559400023514,3403.144444656947,3404.5140376034924,1.127782966586335,3405.25,3396.0,1748.0,0.4548054919908467,-2.6576776554561548,1.3695929465452537,3399.9506078514955,3397.701163475125,3395.451719098755,110.0,8.75
2020-10-27 13:03:00,3396.5,3397.5,3396.25,3397.25,737.0,3396.95,177.0,13.0,3.0,1303.0,1.0,3413.678291727851,3350.9255964838844,29.221287656858586,-2.0599328136231634,-1.823322125276854,-0.23661068834630927,-0.23661068834630927,3398.1666666666665,3401.4615384615386,3405.055,3398.1919932231112,3400.8010825780975,3400.1586876973292,-0.2119484752001881,3402.913289964518,3404.441758622363,1.136512754687311,3404.25,3396.0,1748.0,0.42162471395881007,-2.6090893549862813,1.5284686578452238,3399.2526544562056,3397.303295588008,3395.3539367198105,110.75,8.625
2020-10-27 13:04:00,3397.25,3397.75,3397.0,3397.25,473.0,3397.325,122.0,13.0,4.0,1304.0,1.0,3413.63411649535,3350.8756802009207,29.221287656858586,-2.026297315762804,-1.8639171633740441,-0.1623801523887598,-0.1623801523887598,3397.9166666666665,3401.1634615384614,3405.05625,3398.003594578489,3400.5380394241643,3399.8942615430265,-0.04455878016005954,3402.6912001619876,3404.370198835076,1.1089047007810746,3404.25,3396.0,1748.0,0.2705949656750572,-2.5344448456753526,1.6789986730882447,3398.5424580776053,3397.0457951197095,3395.5491321618138,110.875,8.5
2020-10-27 13:05:00,3397.0,3398.5,3397.0,3398.5,320.0,3397.675,131.0,13.0,5.0,1305.0,1.0,3413.5899412628487,3350.8257639179574,38.58535259891846,-1.877137910707006,-1.8665613128406364,-0.010576597866369664,-0.010576597866369664,3397.8888888888887,3400.894230769231,3405.055,3398.102875662791,3400.3870735408927,3399.76751049366,0.13935297587204332,3402.5268393713213,3404.3117888964184,1.1368400792967122,3404.25,3396.0,1748.0,0.18306636155606407,-2.2841978781016223,1.7849495250970904,3398.557107159795,3397.0604442018994,3395.5637812440036,111.75,8.375
2020-10-27 13:06:00,3398.5,3399.5,3398.25,3399.0,562.0,3398.775,159.0,13.0,6.0,1306.0,1.0,3413.5457660303477,3350.7758476349936,41.896717942574995,-1.6989972040596513,-1.8330484910844393,0.13405128702478808,0.13405128702478808,3397.9166666666665,3400.6346153846152,3405.0575,3398.282300530233,3400.2843273526782,3399.6977368124185,0.16148238069763465,3402.388531944995,3404.2589352755585,1.1449229307755184,3404.0,3396.0,1748.0,0.32151029748283755,-2.0020268224452593,1.8704033305634766,3399.2888190463746,3397.3241307760873,3395.3594425058,112.375,8.25
2020-10-27 13:07:00,3399.0,3399.25,3398.25,3399.0,810.0,3398.875,166.0,13.0,7.0,1307.0,1.0,3413.5015907978463,3350.7259313520303,41.89671794257499,-1.5400664828507615,-1.7744520894377038,0.2343856065869423,0.2343856065869423,3397.9166666666665,3400.3846153846152,3405.0625,3398.4258404241864,3400.1891919932204,3399.634306193108,0.15418590455806225,3402.255648339309,3404.206607561374,1.1345712928629814,3403.5,3396.0,1748.0,0.4633867276887872,-1.7633515690340573,1.9509592220647392,3399.3025816844624,3397.7088439373547,3396.115106190247,112.5,8.25
2020-10-27 13:08:00,3399.0,3399.5,3398.75,3399.25,557.0,3399.025,162.0,13.0,8.0,1308.0,1.0,3413.457415565345,3350.6760150690666,43.6583061994539,-1.378054476401303,-1.6951725668304236,0.31711809042912065,0.31711809042912065,3397.972222222222,3400.153846153846,3405.07125,3398.590672339349,3400.1196222159447,3399.599369266462,0.2733487236464498,3402.1377797769833,3404.1572880831513,1.10710191480134,3403.25,3396.0,1748.0,0.31864988558352403,-1.5289498765955614,2.0195083061680634,3399.5692708874117,3398.1340008771404,3396.698730866869,112.375,8.25
2020-10-27 13:09:00,3399.25,3400.75,3399.25,3400.5,2237.0,3400.325,445.0,13.0,9.0,1309.0,1.0,3413.413240332844,3350.626098786103,51.565357051965655,-1.1357025684833388,-1.5832785671610066,0.44757599867766773,0.44757599867766773,3398.1944444444443,3400.048076923077,3405.08625,3398.9725378714793,3400.147798348097,3399.681244787693,0.3936789789172508,3402.0735531190626,3404.120897156951,1.1351660637441012,3403.25,3396.0,2237.0,1.0,-1.1752604766174954,2.0473440378882515,3400.013555147705,3398.671914362316,3397.3302735769266,113.625,8.0
2020-10-27 13:10:00,3400.5,3401.5,3400.25,3401.0,746.0,3401.025,248.0,13.0,10.0,1310.0,1.0,3413.3690651003426,3350.5761825031395,54.32652823547208,-0.8929971982515781,-1.4452222933791208,0.5522250951275427,0.5522250951275427,3398.6666666666665,3399.9615384615386,3405.10125,3399.3780302971836,3400.210924396386,3399.8011316251755,0.3149431831338916,3402.0314529967463,3404.0898434538967,1.1433684877623798,3402.75,3396.0,2237.0,0.3334823424228878,-0.832894099202349,2.058390457150381,3400.9673314695356,3399.294011417358,3397.6206913651804,114.0,8.0
2020-10-27 13:11:00,3401.0,3401.25,3400.25,3400.5,471.0,3400.725,128.0,13.0,11.0,1311.0,1.0,3413.324889867841,3350.526266220176,51.18415715465483,-0.7325528517935709,-1.302688405062011,0.57013555326844,0.57013555326844,3399.1388888888887,3399.846153846154,3405.11625,3399.602424237747,3400.232337404061,3399.864665113796,0.2019545465070678,3401.971396016482,3404.0541236185345,1.1331278814936383,3402.5,3396.0,2237.0,0.21054984354045597,-0.6299131663140543,2.082727602052728,3401.3992780206077,3399.8372280861895,3398.2751781517713,113.5,8.0
2020-10-27 13:12:00,3400.5,3401.0,3400.5,3400.5,897.0,3400.7,222.0,13.0,12.0,1312.0,1.0,3413.2807146353402,3350.476349937212,51.18415715465483,-0.5985004111007584,-1.1618508062697603,0.563350395169002,0.563350395169002,3399.5,3399.721153846154,3405.12625,3399.7819393901977,3400.2521642630195,3399.9224228307235,0.08656363720547233,3401.913694211914,3404.01875920442,1.0879044613869497,3401.5,3396.0,2237.0,0.40098345999105944,-0.4702248728217455,2.105064992505959,3401.4104091745035,3400.2442187925953,3399.0780284106872,113.5,8.0
2020-10-27 13:13:00,3400.5,3400.75,3399.5,3399.75,1813.0,3399.9,269.0,13.0,13.0,1313.0,1.0,3413.236539402839,3350.4264336542487,46.504626430297385,-0.5464821124260197,-1.0387770675010122,0.49229495507499244,0.49229495507499244,3399.777777777778,3399.5865384615386,3405.13375,3399.775551512158,3400.214966910203,3399.9067480279305,0.044250909764286916,3401.8288434585056,3403.9762839884556,1.0994827141450247,3401.5,3396.0,2237.0,0.8104604380867233,-0.4394153980451847,2.1474405299500177,3401.226318652413,3400.4263186473836,3399.6263186423544,112.875,8.25
2020-10-27 13:14:00,3399.5,3400.5,3399.5,3400.25,476.0,3400.075,131.0,13.0,14.0,1314.0,1.0,3413.192364170338,3350.376517371285,49.79970974071213,-0.4596132788497016,-0.92294430977075,0.46333103092104844,0.46333103092104844,3399.972222222222,3399.4903846153848,3405.145,3399.8704412097263,3400.217561953892,3399.937952752664,0.11040072781156596,3401.7669280287605,3403.9392065358343,1.0923768059918086,3401.5,3396.0,2237.0,0.2127849798837729,-0.3471207441657498,2.17227850707377,3401.3058978453496,3400.493494007087,3399.6810901688245,113.25,8.125
2020-10-27 13:15:00,3400.25,3401.0,3400.0,3400.5,951.0,3400.475,230.0,13.0,15.0,1315.0,1.0,3413.1481889378365,3350.3266010883217,51.41124795113665,-0.3663728732972231,-0.8116300224760447,0.44525714917882153,0.44525714917882153,3400.1388888888887,3399.403846153846,3405.1625,3399.996352967781,3400.238483290641,3399.989047956967,0.08832058224925277,3401.7172445766523,3403.9049855752787,1.0857784627066793,3401.5,3396.0,2237.0,0.42512293249888244,-0.24213032285979352,2.1877409986263956,3401.114651391144,3400.531556204982,3399.9484610188197,113.5,8.0
2020-10-27 13:16:00,3400.5,3400.75,3400.25,3400.25,239.0,3400.5,92.0,13.0,16.0,1316.0,1.0,3413.104013705335,3350.276684805358,49.693273622514795,-0.3090891040092174,-0.7111218387826792,0.4020327347734618,0.4020327347734618,3400.277777777778,3399.346153846154,3405.175,3400.047082374225,3400.239336380223,3400.01277086997,-0.02934353420073421,3401.6597055736465,3403.8686175596044,1.0439371439419165,3401.5,3396.0,2237.0,0.10683951721054985,-0.19225400599816567,2.2089119859579114,3401.079658948359,3400.531936393574,3399.9842138387894,113.5,8.0
2020-10-27 13:17:00,3400.25,3400.5,3399.25,3399.5,662.0,3399.725,120.0,13.0,17.0,1317.0,1.0,3413.059838472834,3350.226768522394,44.8511281434343,-0.3205153348631029,-0.633000537998764,0.3124852031356611,0.3124852031356611,3400.3055555555557,3399.230769230769,3405.18125,3399.9376658993797,3400.184570722429,3399.9661553363367,-0.22347482736063284,3401.5750112374253,3403.8251487281655,1.0586559193746368,3401.5,3396.0,2237.0,0.2959320518551632,-0.2469048230491353,2.250137490740144,3401.152414306345,3400.4175673891878,3399.6827204720307,112.75,8.25
2020-10-27 13:18:00,3399.5,3399.75,3398.25,3398.25,888.0,3398.95,196.0,13.0,18.0,1318.0,1.0,3413.0156632403327,3350.176852239431,38.17463310466694,-0.4255300133399942,-0.59150643306701,0.16597641972701582,0.16597641972701582,3400.0555555555557,3399.105769230769,3405.18375,3399.6001327195036,3400.041269187434,3399.8101412148517,-0.22877986188836985,3401.444618639879,3403.7696746114675,1.0901804965621626,3401.5,3396.0,2237.0,0.39696021457308894,-0.4411364679303915,2.3250559715884265,3401.726680598678,3400.0835129252555,3398.440345251833,111.75,8.375
2020-10-27 13:19:00,3398.5,3399.0,3397.25,3399.0,748.0,3397.825,224.0,13.0,19.0,1319.0,1.0,3412.971488007832,3350.126935956467,43.59955652400053,-0.4431280661256096,-0.56183075967873,0.11870269355312035,0.11870269355312035,3399.8333333333335,3399.0384615384614,3405.18375,3399.480106175603,3399.9641381365127,3399.7364920135014,-0.28302388951055946,3401.3487512422366,3403.722215162597,1.1373104610934368,3401.5,3396.0,2237.0,0.3343763969602146,-0.48403196090976053,2.3734639203603365,3401.3622186346015,3399.719050961179,3398.075883287757,112.0,8.25
2020-10-27 13:20:00,3398.75,3399.0,3397.0,3397.25,1305.0,3397.625,296.0,13.0,20.0,1320.0,1.0,3412.9273127753304,3350.0770196735034,35.72300136925618,-0.5914669614289778,-0.5677580000287795,-0.023708961400198292,-0.023708961400198292,3399.472222222222,3398.9903846153848,3405.175,3399.0340849404824,3399.7630908671413,3399.510447285001,-0.3014191116085385,3401.188015899404,3403.6578150117252,1.1989311424439058,3401.5,3396.0,2237.0,0.583370585605722,-0.7290059266588287,2.4697991123211978,3401.2686585746087,3399.204681831059,3397.1407050875096,110.75,8.5
2020-10-27 13:21:00,3397.25,3398.25,3397.25,3398.25,477.0,3397.825,130.0,13.0,21.0,1321.0,1.0,3412.883137542829,3350.02710339054,42.153943995292344,-0.621174449641785,-0.5784412899513807,-0.042733159690404365,-0.042733159690404365,3399.222222222222,3398.9423076923076,3405.16875,3398.877267952386,3399.6510100621676,3399.395861168183,-0.21613528928696724,3401.0727995896236,3403.604005907131,1.184721775126484,3401.5,3396.0,2237.0,0.2132320071524363,-0.7737421097817787,2.53120631750744,3400.2781785464235,3398.7484726887415,3397.2187668310594,111.5,8.375
2020-10-27 13:22:00,3398.25,3398.5,3397.25,3397.5,533.0,3397.775,115.0,13.0,22.0,1322.0,1.0,3412.838962310328,3349.9771871075764,39.002178760404604,-0.6971996959669013,-0.6021929711544848,-0.09500672481241657,-0.09500672481241657,3398.972222222222,3398.894230769231,3405.155,3398.6018143619085,3399.4916759834887,3399.2235101528936,-0.14790823142948284,3400.9326898017953,3403.5432695299455,1.1893845054745924,3401.5,3396.25,2237.0,0.23826553419758606,-0.8898616215801667,2.610579728150242,3399.568089147428,3398.327121786191,3397.086154424954,111.0,8.5
2020-10-27 13:23:00,3397.5,3398.75,3397.5,3398.5,380.0,3398.15,106.0,13.0,23.0,1323.0,1.0,3412.7947870778266,3349.9272708246126,44.915955036137454,-0.6690462599422062,-0.6155636289120291,-0.05348263103017714,-0.05348263103017714,3398.777777777778,3398.8846153846152,3405.1475,3398.581451489527,3399.41821850323,3399.1577365026305,0.03167341485641373,3400.837290201725,3403.4930877435777,1.1937141836549787,3401.5,3397.0,2237.0,0.1698703620920876,-0.8367670137031382,2.655797541852735,3399.373071640055,3398.084661765879,3396.796251891703,112.0,8.375
2020-10-27 13:24:00,3398.5,3399.0,3398.5,3399.0,554.0,3398.7,107.0,13.0,24.0,1324.0,1.0,3412.7506118453257,3349.8773545416493,47.64890108297068,-0.5994782259067506,-0.6123465483109733,0.012868322404222754,0.012868322404222754,3398.6111111111113,3398.8846153846152,3405.14625,3398.6651611916213,3399.3872393548427,3399.1433968205733,-0.024661268114869017,3400.7652396055787,3403.4483804028455,1.144163170536766,3401.5,3397.0,2237.0,0.24765310683951722,-0.7220781632213402,2.6831407972667876,3399.3508318427757,3398.0624219685997,3396.7740120944236,112.375,8.25
2020-10-27 13:25:00,3399.0,3399.25,3397.75,3398.0,493.0,3398.375,120.0,13.0,25.0,1325.0,1.0,3412.7064366128243,3349.8274382586856,43.04866996934036,-0.6179137750141308,-0.6134599936516049,-0.004453781362525944,-0.004453781362525944,3398.3611111111113,3398.855769230769,3405.13625,3398.532128953297,3399.2844808841137,3399.039451655067,-0.19472901449171331,3400.6567988367324,3403.3941676625186,1.1695800869269972,3401.5,3397.0,2237.0,0.22038444345105052,-0.7523519308165305,2.737368825786234,3399.067743292322,3398.067743292322,3397.067743292322,111.375,8.5
2020-10-27 13:26:00,3397.75,3398.0,3397.0,3397.25,379.0,3397.55,112.0,13.0,26.0,1326.0,1.0,3412.662261380323,3349.7775219757223,39.93464203164146,-0.6851448887018705,-0.627796972661658,-0.0573479160402125,-0.0573479160402125,3398.1111111111113,3398.8076923076924,3405.12,3398.275703162638,3399.1337785964015,3398.876774231879,-0.13078321159332518,3400.5231988823507,3403.3330316658767,1.1574672235750687,3401.5,3397.0,2237.0,0.16942333482342423,-0.8580754337635881,2.8098327835259624,3399.2482477185713,3397.967622873761,3396.6869980289503,111.0,8.5
